image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,t_load,t_embed,t_sys,t_img,t_usr,t_sample,tokens,mem_llm,mem_clip,mem_other
13721,llava-v1.5-7B-F16,0.7272727272066117,0.38138503566183213,2.5282980088816922e-06,6.704226837447621e-09,0.16283473923870753,0.39152759948652116,0.3354865038952495,0.1875,0.3333333333333333,0.0, A woman wearing a blue and red sock with a sneaker.,9.815770179993706,2.4458214229962323,2.7846581150079146,38.00875329200062,1.100275621021865,9.81387829198502,17,12853.02,595.49,1220.9
14592,llava-v1.5-7B-F16,0.9999999998000004,0.816496580759891,0.6299605248138619,0.43472087184946523,0.43340364652740765,0.8,2.8219182507954117,0.4,0.7499999999999999,0.0, A monkey is eating a banana and holding a bottle.,9.815770179993706,2.4516586890094914,2.7916697220061906,38.12458259498817,1.096816745994147,9.219166434981162,16,12853.02,595.49,1220.9
14600,llava-v1.5-7B-F16,0.5999999999400001,0.4472135954527522,0.29240177378852694,4.347208718929372e-05,0.21047722803877975,0.44721407624633425,1.1678193263691887,0.16666666666666666,0.4444444444444444,0.0, A man is jumping with an umbrella in his hand.,9.815770179993706,2.4826924620138016,2.8104498799948487,37.916233905008994,1.1339395620161667,8.583752937003737,15,12853.02,595.49,1220.9
16285,llava-v1.5-7B-F16,0.7499999998750001,0.5222329677780766,3.010067189017958e-06,7.419446626031947e-09,0.21952403715545898,0.5,0.5367777029791522,0.15384615384615385,0.3333333333333333,0.0, A woman is skateboarding on a street with a car behind her.,9.815770179993706,2.4452141569927335,2.7769806790165603,38.14637812200817,1.1121046020125505,9.892050754016964,17,12853.02,595.49,1220.9
16327,llava-v1.5-7B-F16,0.6999999999300001,0.5577733509638411,0.4268597216146741,0.32466791543622264,0.27225699419124294,0.5366568914956013,1.1827709989244344,0.23529411764705882,0.39999999999999997,0.14285714285714285, A group of people standing in front of a tent.,9.815770179993706,2.456052482011728,2.7913875720114447,38.11142841100809,1.1078625459922478,6.967589644016698,12,12853.02,595.49,1220.9
17364,llava-v1.5-7B-F16,0.814353676069493,0.7570412980273764,0.6869048310914618,0.5954165057812407,0.4754908046160381,0.8498452012383902,2.6333905059980225,0.4,0.6666666666666666,0.4, A man and woman walking down the street with luggage.,9.815770179993706,2.4443322099978104,2.77967325100326,38.03884181100875,1.1031099729880225,8.07263908701134,14,12853.02,595.49,1220.9
18022,llava-v1.5-7B-F16,0.7999999999466668,0.7559289459662595,0.6412931727774983,0.4578831371792458,0.38600054461843286,0.7366302472685451,1.1116147072030966,0.25806451612903225,0.5454545454545454,0.14285714285714288, A horse is standing in a field with a few birds flying in the sky.,9.815770179993706,2.604908820008859,2.9657186919939704,41.18242948700208,1.209889972989913,11.749148578004679,17,12853.02,595.49,1220.9
18136,llava-v1.5-7B-F16,0.5971094252791215,0.29252268250319813,2.4840753121332403e-06,7.778610910179157e-09,0.16669225862349382,0.3588235294117647,1.0488587793434807,0.16,0.3076923076923077,0.0, A boat is on the water.,9.815770179993706,2.4431409490061924,2.8114848349941894,38.00883905298542,1.095960976992501,4.6925046399992425,8,12853.02,595.49,1220.9
21147,llava-v1.5-7B-F16,0.4999999999166667,0.21320071631926954,1.656503812070342e-06,4.7406042590263856e-09,0.15149403573705122,0.3333333333333333,0.19323704368713657,0.17142857142857143,0.5,0.0, A train is on the tracks with a mountain in the background.,9.815770179993706,2.4641997489961796,2.8082961949985474,37.99888443300733,1.0976121639832854,8.096565640007611,14,12853.02,595.49,1220.9
21839,llava-v1.5-7B-F16,0.6999999998600002,0.5577733509080639,0.42685972157198826,0.32466791540375595,0.27680842699220504,0.6145063801208865,0.8606110603388104,0.08000000000000002,0.16666666666666666,0.0, A woman is walking down the street with a dog.,9.815770179993706,2.4956543959851842,2.8112269190023653,38.11359297798481,1.1033975039899815,6.984350017999532,12,12853.02,595.49,1220.9
22103,llava-v1.5-7B-F16,0.7777777776049386,0.5400617247435577,0.3466806370930039,5.133450479131077e-05,0.32728663938834357,0.594541910331384,1.1016317717684876,0.25,0.5454545454545454,0.0, A man feeds a giraffe a piece of food.,9.815770179993706,2.445918369019637,2.7961465249827597,38.28663993999362,1.112545797979692,8.058118832996115,14,12853.02,595.49,1220.9
22192,llava-v1.5-7B-F16,0.7272727271404961,0.6605782589527088,0.5788357479845987,0.5193071777654193,0.313793486379809,0.66322370209296,1.0664491739203366,0.13793103448275862,0.30769230769230765,0.0, A dog sitting on a bed with clothes and a suitcase.,9.815770179993706,2.4600404359807726,2.836503846978303,37.95639777398901,1.1001605080091394,8.106906183005776,14,12853.02,595.49,1220.9
25521,llava-v1.5-7B-F16,0.8749999997812503,0.6123724355372341,0.39685026288496356,5.9460355733271294e-05,0.20677609170532618,0.465648854961832,0.5907386186786385,0.1875,0.39999999999999997,0.0, A plate of food with strawberries and bananas.,9.815770179993706,2.4581859929894563,2.7819407759816386,38.09377056499943,1.106716372014489,7.95773610600736,14,12853.02,595.49,1220.9
27065,llava-v1.5-7B-F16,0.8668778995025025,0.8668778994921824,0.8668778994791105,0.8067207854873153,0.35402886373939796,0.7478108581436078,1.7041131795781297,0.34782608695652173,0.5,0.4444444444444445, A bathroom with a toilet and sink.,9.815770179993706,2.459950471005868,2.781549442996038,38.17670643198653,1.1012053299928084,6.910058680980001,12,12853.02,595.49,1220.9
27975,llava-v1.5-7B-F16,0.7499999998125003,0.5669467093670424,0.3769737204628541,5.721248422925795e-05,0.24530360196822065,0.6216032608695653,0.6577793190420884,0.10810810810810813,0.23529411764705882,0.0, A dog is walking down a busy street.,9.815770179993706,2.4733841480046976,2.7863745739741717,38.118252913991455,1.1530714480031747,5.690570662991377,10,12853.02,595.49,1220.9
30657,llava-v1.5-7B-F16,0.999999999818182,0.948683297873714,0.8879040015724939,0.8132882806881351,0.5150365665073636,0.949080622347949,3.004279405321053,0.48,0.7272727272727273,0.4, A dog is in the driver's seat of a truck.,9.815770179993706,2.4340954959916417,2.772021157987183,38.07409943299717,1.0981976150069386,8.630530531983823,15,12853.02,595.49,1220.9
31471,llava-v1.5-7B-F16,0.6065306595104567,0.4698166286418098,0.3222675013878512,5.100294572876874e-05,0.35274067349340965,0.6434599156118143,1.416684429942441,0.2857142857142857,0.5,0.19999999999999998, A woman is petting a cow.,9.815770179993706,2.4793681500013918,2.7990931759995874,38.209667661983985,1.110146906983573,5.181766356981825,9,12853.02,595.49,1220.9
32300,llava-v1.5-7B-F16,0.7430381995735735,0.5675047989581782,0.4815621370034972,0.39442436470151576,0.3282378497587828,0.5269978401727862,1.6748612075301712,0.32,0.6,0.0, Two boys playing baseball on a field.,9.815770179993706,2.467695150000509,2.797577552002622,38.00849485798972,1.1079705630254466,5.202548581990413,9,12853.02,595.49,1220.9
32322,llava-v1.5-7B-F16,0.7499999998125003,0.46291004976641537,3.2931687791531186e-06,9.193227149641706e-09,0.1940700808625337,0.5820610687022901,0.6659691162917623,0.13793103448275862,0.30769230769230765,0.0," A kitchen with a refrigerator, microwave, and cabinets.",9.815770179993706,2.44819707897841,2.8123700020078104,37.930856744991615,1.0972723420127295,10.367568254994694,18,12853.02,595.49,1220.9
32724,llava-v1.5-7B-F16,0.9999999997500004,0.8451542545096824,0.6197980940738467,0.4671379775957057,0.41554191615572356,0.75,1.525829918019792,0.2962962962962963,0.5454545454545454,0.2, A group of giraffes running in a field.,9.815770179993706,2.407297158992151,2.7751103539776523,38.175767542998074,1.1080296069849283,7.540222208015621,13,12853.02,595.49,1220.9
33005,llava-v1.5-7B-F16,0.7514772928605784,0.5313746896830982,0.34880486111611003,5.31374689664437e-05,0.3115236926232558,0.6841121495327103,1.5241768438886787,0.18750000000000003,0.4,0.0, A man playing tennis on a court.,9.815770179993706,2.66055667900946,2.9402369419985916,41.851950541022234,1.2061093540105503,6.051146974001313,9,12853.02,595.49,1220.9
33647,llava-v1.5-7B-F16,0.7272727272066117,0.6030226890979661,0.49489760311012987,0.41722614481660975,0.20143978452797304,0.5481386392811297,0.55877189848731,0.15789473684210525,0.35294117647058826,0.0, A park bench is empty in the middle of a park.,9.815770179993706,2.4522374590160325,2.801876468001865,37.923480386001756,1.094696151005337,8.062436797015835,14,12853.02,595.49,1220.9
34749,llava-v1.5-7B-F16,0.772184789568475,0.5404167775897939,0.3502191277858628,5.24735797611901e-05,0.22234207882392748,0.5820610687022901,0.46409151912235924,0.10526315789473685,0.28571428571428575,0.0, A truck is carrying a load of grain.,9.815770179993706,2.463478339021094,2.815314817999024,38.16973793299985,1.0982907609723043,6.860404250997817,12,12853.02,595.49,1220.9
38029,llava-v1.5-7B-F16,0.8571428568979593,0.7559289457934757,0.6999028045563435,0.6434588839466586,0.41468405035508926,0.8571428571428571,1.784984148889226,0.27586206896551724,0.5,0.19999999999999998, A red fire hydrant on a truck.,9.815770179993706,2.46047270600684,2.791664046002552,38.407064497005194,1.1054023749893531,7.108799294976052,11,12853.02,595.49,1220.9
38645,llava-v1.5-7B-F16,0.7430381995735735,0.5675047989581782,0.3822161214337029,5.898019930403657e-05,0.24124730405167952,0.6409807355516637,1.0478331602096214,0.16,0.4444444444444445,0.0, A red umbrella is on a deck.,9.815770179993706,2.4892232269921806,2.7847128320136108,37.88428286000271,1.0943522210000083,6.2743857050081715,11,12853.02,595.49,1220.9
41478,llava-v1.5-7B-F16,0.8181818181074382,0.495433694259571,3.0100671892409263e-06,7.641166193693731e-09,0.22496753672339007,0.433392539964476,0.636782399095476,0.2857142857142857,0.5,0.0, A person is cutting up green leaves on a cutting board.,9.815770179993706,2.4646935969940387,2.848754990991438,38.152783216006355,1.1013590350048617,7.581792887009215,13,12853.02,595.49,1220.9
42810,llava-v1.5-7B-F16,0.8824969023639716,0.577729836515835,3.661596725903065e-06,9.648030764725721e-09,0.21314964145652998,0.43884892086330934,0.6453298284228525,0.14285714285714288,0.375,0.0, A woman is playing tennis on a court.,9.815770179993706,2.4422477449988946,2.7741312890138943,37.92391023199889,1.1531310039863456,5.696632460982073,10,12853.02,595.49,1220.9
46872,llava-v1.5-7B-F16,0.9285714285051022,0.755928945962383,0.5753695826203534,0.4774108847549593,0.42084808298922455,0.7800511508951408,1.0479808215723423,0.12121212121212123,0.26666666666666666,0.0, A man is standing next to a truck with a large pipe on it.,9.815770179993706,2.456199164997088,2.7783345179923344,38.10814472299535,1.1029496859991923,9.84703978698235,17,12853.02,595.49,1220.9
50531,llava-v1.5-7B-F16,0.555555555432099,0.26352313828697443,2.1487199818053206e-06,6.376715692219053e-09,0.13513168619939497,0.41709401709401706,0.2514984688322559,0.10256410256410256,0.2,0.0, A pan of muffins with a lid on it.,9.815770179993706,2.4553881300089415,2.804589030012721,38.26718134799739,1.1115803749999031,7.55172316901735,13,12853.02,595.49,1220.9
50655,llava-v1.5-7B-F16,0.5367694949004131,0.25928429921237,2.161885881817944e-06,6.600677917915344e-09,0.18374618256348124,0.3667334669338677,0.33830011360823775,0.16666666666666666,0.25,0.0, A white toilet with a white lid.,9.815770179993706,2.4408796509960666,2.781720904982649,38.174151533981785,1.1012184619903564,6.293040439020842,11,12853.02,595.49,1220.9
51324,llava-v1.5-7B-F16,0.9230769230059173,0.7844645404898786,0.6071154899141409,0.38677062760127945,0.4012970056851034,0.7124087591240876,1.5910741156072084,0.24242424242424246,0.36363636363636365,0.14285714285714288, A woman is sitting on a train and talking on her cell phone.,9.815770179993706,2.4684828339959495,2.7948897879978176,38.01001717199688,1.1331107600126415,8.621990132989595,15,12853.02,595.49,1220.9
52412,llava-v1.5-7B-F16,0.9999999997777782,0.9354143464791199,0.7937005257956488,9.554427919678762e-05,0.431562483673467,0.7777777777777778,1.892408670896896,0.35714285714285715,0.5454545454545454,0.22222222222222224, A view of a parking lot from an airplane.,9.815770179993706,2.4703970389964525,2.812576786003774,38.478673399979016,1.1136509899806697,7.756418978009606,13,12853.02,595.49,1220.9
52637,llava-v1.5-7B-F16,0.818181818033058,0.756787468523232,0.6337555592874683,0.5022573936290338,0.2857842822813337,0.603960396039604,1.2903109109720388,0.1875,0.30769230769230765,0.0, A dog sitting on a lawn chair holding a yellow frisbee.,9.815770179993706,2.452012535009999,2.8007165669987444,38.23482778100879,1.1022322819917463,9.897362554009305,17,12853.02,595.49,1220.9
56302,llava-v1.5-7B-F16,0.6191984996446447,0.2991012912972992,2.493875876223122e-06,7.614310988684265e-09,0.1801755815991933,0.45607476635514016,0.872762990822519,0.16666666666666666,0.4,0.0, A bus is driving down the street.,9.815770179993706,2.4449761690048035,2.8020557909912895,38.10254280199297,1.1101855100132525,5.1569223499973305,9,12853.02,595.49,1220.9
57072,llava-v1.5-7B-F16,0.9230769230059173,0.832050294271173,0.722801825516922,0.5801559414019191,0.364868363988068,0.5720984759671746,2.189666966674233,0.4666666666666667,0.8,0.4, A knife is on a cutting board next to a loaf of bread.,9.815770179993706,2.455299383989768,2.784181098017143,38.20381789698149,1.0986397590022534,9.954167005984345,17,12853.02,595.49,1220.9
57283,llava-v1.5-7B-F16,0.5971094252791215,0.4136895448977815,0.31297387752808453,5.201870632366134e-05,0.16365555872285242,0.45692883895131076,0.629906201091694,0.0625,0.14285714285714285,0.0, A little girl eating a donut.,9.815770179993706,2.4782176350126974,2.7712925289815757,38.098263241001405,1.0984901199990418,5.690156044001924,10,12853.02,595.49,1220.9
58001,llava-v1.5-7B-F16,0.692307692254438,0.537086155486539,0.37431888793482826,0.2691109110108217,0.43512509961291546,0.7018697349496609,1.6781425679104238,0.25806451612903225,0.5454545454545454,0.0, A small dog is sleeping on a couch next to a remote control.,9.815770179993706,2.4607358330104034,2.802180416008923,38.22197899699677,1.1047461279958952,9.787165831017774,17,12853.02,595.49,1220.9
60449,llava-v1.5-7B-F16,0.818181818033058,0.7006490496147952,0.5469655074880799,0.4497332083124546,0.3167965319655202,0.7272727272727273,1.5561630307654504,0.26666666666666666,0.46153846153846156,0.2222222222222222, A laptop on a table with a view of the ocean.,9.815770179993706,2.4386870129965246,2.8239031950070057,38.1704791750235,1.1018938310153317,7.586752603994682,13,12853.02,595.49,1220.9
60610,llava-v1.5-7B-F16,0.9999999997777782,0.9354143464791199,0.8549879731353458,0.7476743904255464,0.44658541951086544,0.8888888888888888,2.954130314748899,0.2962962962962963,0.4444444444444445,0.0, A double decker bus is driving down a street.,9.815770179993706,2.675826357008191,3.0135320499830414,41.2587674530223,1.2784106569888536,8.19775757798925,12,12853.02,595.49,1220.9
60959,llava-v1.5-7B-F16,0.7165313103349458,0.6408850871556931,0.527944783386671,7.699630012415168e-05,0.22922201933994327,0.5586080586080586,1.4965797212466672,0.1935483870967742,0.28571428571428575,0.0, Two zebras standing in a field.,9.815770179993706,2.469016590010142,2.7646269229881,37.937458560976665,1.1027492699795403,5.701393213006668,10,12853.02,595.49,1220.9
63549,llava-v1.5-7B-F16,0.8461538460887575,0.5310850045012395,2.9487987308377976e-06,7.115965735252831e-09,0.2837120610048647,0.5127486690949846,0.704450482974184,0.14285714285714285,0.36363636363636365,0.0, A man in a yellow jacket and blue pants is standing on skis.,9.815770179993706,2.413641085004201,2.7873258570034523,38.34668809702271,1.1216916809789836,10.817431472998578,18,12853.02,595.49,1220.9
63855,llava-v1.5-7B-F16,0.7777777776049386,0.44095855174304566,3.028534320667826e-06,8.24872000435789e-09,0.1910953138173262,0.4756335282651072,0.7323231374943985,0.20689655172413793,0.4,0.2857142857142857, A blue and white train with a pink door.,9.815770179993706,2.427633863000665,2.776578368997434,38.1728119860054,1.0991368099930696,6.884908320993418,12,12853.02,595.49,1220.9
64116,llava-v1.5-7B-F16,0.8749999997812503,0.6123724355372341,0.49999999986507965,0.3976353642707439,0.23396065078644518,0.5791139240506329,1.026876656038518,0.17647058823529413,0.42857142857142855,0.0, A herd of sheep grazing in a field.,9.815770179993706,2.484401344001526,2.7815465650055557,38.003081383998506,1.1107539249933325,6.903003762010485,12,12853.02,595.49,1220.9
65074,llava-v1.5-7B-F16,0.5999999999400001,0.4472135954527522,0.368403149822764,0.29071536844929896,0.32058453238646867,0.5313588850174217,0.695110932072853,0.20689655172413793,0.4,0.1818181818181818, A bed with a yellow blanket and a brown headboard.,9.815770179993706,2.4482537349977065,2.7897852869937196,38.07170315901749,1.0987292770005297,8.108057222998468,14,12853.02,595.49,1220.9
65239,llava-v1.5-7B-F16,0.5054422162587139,0.4288819423302449,0.38209037264706325,0.3258798046964367,0.24302396882312222,0.5147679324894514,0.827039167328417,0.14814814814814814,0.28571428571428575,0.0, Two goats standing in the snow.,9.815770179993706,2.4376294180110563,2.830241360992659,37.93665946600959,1.0974733220064081,5.274391687999014,9,12853.02,595.49,1220.9
66685,llava-v1.5-7B-F16,0.6191984996446447,0.42299310267594614,0.3142086712278531,5.091996652758037e-05,0.25150532891651767,0.45607476635514016,0.6049895053198713,0.1739130434782609,0.4444444444444445,0.0, A surfboard is laying on the beach.,9.815770179993706,2.4349169810011517,2.766354510997189,38.102160113019636,1.1054387689800933,6.940306625008816,12,12853.02,595.49,1220.9
67569,llava-v1.5-7B-F16,0.4999999999000002,0.23570226034706615,1.907857070517686e-06,5.612222323072491e-09,0.11987488291881812,0.4,0.11482012153985645,0.07407407407407408,0.1818181818181818,0.0, A blue and white airplane is parked on the tarmac.,9.815770179993706,2.620880999980727,2.9778780929918867,40.806737522012554,1.209830128995236,10.73485547400196,16,12853.02,595.49,1220.9
67832,llava-v1.5-7B-F16,0.7499999998125003,0.46291004976641537,0.3293168779153118,5.169731538105413e-05,0.13559322033898305,0.4178082191780822,0.3070459372200771,0.12903225806451613,0.3333333333333333,0.0, A plate of food with meat and vegetables.,9.815770179993706,2.4829400239977986,2.78855659198598,38.01454162900336,1.151219363004202,6.318690862011863,11,12853.02,595.49,1220.9
67867,llava-v1.5-7B-F16,0.2920502935787644,5.700238056112239e-09,1.6156738845616765e-11,9.002836699641014e-13,0.1402477946130176,0.3267857142857143,0.423359670425026,0.07142857142857142,0.1818181818181818,0.0, A red boat is docked at a pier.,9.815770179993706,2.4326355709927157,2.7766386170114856,38.06880056700902,1.103439476020867,6.262342339003226,11,12853.02,595.49,1220.9
68743,llava-v1.5-7B-F16,0.8999999998200003,0.7071067810411981,0.39685026290790326,5.4663255684442885e-05,0.27357473978489544,0.37770897832817335,0.6125154961710654,0.1875,0.4285714285714285,0.0, A woman is feeding a baby a piece of cake.,9.815770179993706,2.4525001420115586,2.7965774130134378,37.882018119998975,1.1453057669859845,8.126167643000372,14,12853.02,595.49,1220.9
69577,llava-v1.5-7B-F16,0.6441233938804958,0.5680634379421358,0.5259610649838019,0.48354474031347966,0.2967281250466448,0.6112224448897796,1.3635226715796418,0.14285714285714285,0.36363636363636365,0.0, A table full of food and drinks.,9.815770179993706,2.4567666219954845,2.8267608610040043,37.93521203799173,1.1015582590189297,5.801587899011793,10,12853.02,595.49,1220.9
70134,llava-v1.5-7B-F16,0.4666666666355556,0.2581988897293332,0.17244679590986392,2.5567957492985138e-05,0.21314964145652998,0.4149659863945578,0.4820410516127164,0.12500000000000003,0.14285714285714288,0.0, A baseball player wearing a red and white uniform is talking on his cell phone.,9.815770179993706,2.447287311020773,2.771227588993497,37.994556491001276,1.11203813800239,10.391563189012231,18,12853.02,595.49,1220.9
70589,llava-v1.5-7B-F16,0.916666666590278,0.7637626157594335,0.3878277952063076,5.0456668395723954e-05,0.2900538478096679,0.5258620689655172,0.9917450598936426,0.29411764705882354,0.42857142857142855,0.0, A white purse with a camera and a cell phone in it.,9.815770179993706,2.469981029018527,2.8020393190090545,37.990111328981584,1.103296526009217,8.774179275002098,15,12853.02,595.49,1220.9
72852,llava-v1.5-7B-F16,0.32206169694024794,0.20084075455651398,1.8234051713799311e-06,5.809334106350273e-09,0.17317652392066704,0.3667334669338677,0.25562173642883856,0.07407407407407407,0.22222222222222224,0.0, A bicycle is leaning against a wall.,9.815770179993706,2.458406769001158,2.8311406559951138,38.434806862002006,1.1055548490257934,7.256969533016672,12,12853.02,595.49,1220.9
74256,llava-v1.5-7B-F16,0.6666666665925927,0.49999999994097233,0.4149132666307089,0.3303164317563228,0.2430997387077907,0.4911433172302737,1.7618875850055418,0.19354838709677416,0.30769230769230765,0.0, Two women standing in front of a bus stop.,9.815770179993706,2.4652388830145355,2.836087192001287,38.1035794680065,1.1014298890077043,6.395899566006847,11,12853.02,595.49,1220.9
75234,llava-v1.5-7B-F16,0.7999999998400004,0.4216370212691143,0.28114422170763703,4.221068125446984e-05,0.2469030105625631,0.42508710801393734,1.3247395946149338,0.25,0.5,0.0, A tennis player is on the court holding a racket.,9.815770179993706,2.4506233359861653,2.841634686017642,37.7645278639975,1.1028301830228884,7.535513786016963,13,12853.02,595.49,1220.9
76547,llava-v1.5-7B-F16,0.7999999998400004,0.6666666665296299,0.5503212080324162,0.4671379776255505,0.27418192894085225,0.626099706744868,0.7597987939787986,0.18750000000000003,0.4615384615384615,0.0, A man sitting at a picnic table with a laptop.,9.815770179993706,2.456010890979087,2.8318270400050096,38.05126993599697,1.1059425550047308,7.575744450994534,13,12853.02,595.49,1220.9
77178,llava-v1.5-7B-F16,0.27272727270247943,0.16514456475319042,1.4470893700930521e-06,4.411629358851744e-09,0.14841702761161576,0.216696269982238,0.23112978994537037,0.14285714285714285,0.3333333333333333,0.0, A vase with four handles and a bowl in the middle.,9.815770179993706,2.4513873440155294,2.848579379002331,38.4453790159896,1.1160113679943606,8.77981407797779,15,12853.02,595.49,1220.9
77891,llava-v1.5-7B-F16,0.6666666665925927,0.5773502691214665,0.5227579585086741,0.4671379776644785,0.2439317943265231,0.6256410256410255,0.7326533660474572,0.20689655172413793,0.30769230769230765,0.16666666666666669, A group of people standing in a sandy area.,9.815770179993706,2.4480789999943227,2.7876592520042323,38.211439234990394,1.1049270989897195,6.862977183976909,12,12853.02,595.49,1220.9
77980,llava-v1.5-7B-F16,0.6666666665925927,0.4082482904156672,2.8768479129605314e-06,7.93688092500356e-09,0.2824344457358066,0.4756335282651072,0.9448730057678554,0.1,0.1818181818181818,0.0, A refrigerator door is open and full of food.,9.815770179993706,2.468147249019239,2.804658157983795,37.7449552170001,1.0909132749948185,8.162257318006596,14,12853.02,595.49,1220.9
78312,llava-v1.5-7B-F16,0.7272727271404961,0.6605782589527088,0.5788357479845987,0.5193071777654193,0.28559199773953403,0.4925975773889637,1.4834615202841062,0.3125,0.4615384615384615,0.2, A clock is hanging from the ceiling of a train station.,9.815770179993706,2.4433022270095535,2.8101384729961865,37.95642617001431,1.1127570340177044,8.671813328022836,15,12853.02,595.49,1220.9
79992,llava-v1.5-7B-F16,0.9999999997500004,0.7559289458227232,0.4566711402730659,6.60632863415386e-05,0.311025357691957,0.625,2.0208979543650516,0.26666666666666666,0.5714285714285715,0.0, A basket of fruit with bananas and coconuts.,9.815770179993706,2.4448889879859053,2.7869344249775168,38.18961574899731,1.1442847040016204,7.5948031669831835,13,12853.02,595.49,1220.9
