image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,t_load,t_embed,t_sys,t_img,t_usr,t_sample,tokens,mem_llm,mem_clip,mem_compute
18022,MiniCPM-v2.6-Q5_K,0.5488116358745021,0.47528481854793186,0.345729666211635,5.802976527453859e-05,0.23568260355336312,0.6792873051224945,0.9226289717298758,0.22222222222222218,0.4444444444444445,0.0,Two horses in a field.,2.135191716995905,22.99086536699906,2.0528124470001785,15.760510895997868,1.1817605769974762,1.3856953109934693,7,5184.87,996.02,630.02
18136,MiniCPM-v2.6-Q5_K,0.6249999998437503,0.42257712725484126,0.3098990470369235,4.939382735714412e-05,0.30141362050262327,0.5820610687022901,1.0862568487452957,0.14814814814814814,0.3076923076923077,0.0,A small blue boat travels down a river.,2.135191716995905,20.459270179002488,1.7997726190005778,14.125589688002947,1.057407754000451,1.5098144650037284,10,5184.87,996.02,630.02
21147,MiniCPM-v2.6-Q5_K,0.8333333331944446,0.47673129454153523,0.2832581674218539,3.98635712755178e-05,0.19179179005907487,0.39713541666666663,1.1689298272424389,0.05714285714285715,0.16666666666666666,0.0,A steam engine with a plume of smoke coming from the top.,2.135191716995905,22.82224737499928,1.9578403609993984,15.262400846993842,1.1799842239997815,2.9721619650008506,15,5184.87,996.02,630.02
21839,MiniCPM-v2.6-Q5_K,0.7499999998125003,0.6546536705384689,0.4149132665711613,6.147881527768917e-05,0.3525167147165688,0.625,0.9586491872691576,0.16666666666666669,0.3333333333333333,0.0,A person walking in the street at night.,2.135191716995905,20.67450440600078,1.778630881999561,14.233612866002659,1.063770872002351,1.5168134859995916,10,5184.87,996.02,630.02
22103,MiniCPM-v2.6-Q5_K,0.4999999999583334,0.30151134455149564,2.0870640222324466e-06,5.637560314716176e-09,0.2910161077408561,0.39102564102564097,0.46074358887890465,0.23076923076923078,0.5,0.0,A giraffe eats food from a green container held by a woman.,2.135191716995905,20.659871500996815,1.783301504998235,14.153433384999516,1.0969918539994978,2.2659972539986484,15,5184.87,996.02,630.02
22192,MiniCPM-v2.6-Q5_K,0.6666666666111113,0.6513389472221843,0.5963868148528935,0.5156626917743041,0.28998884640216027,0.5669144981412639,1.2973364664712568,0.20689655172413793,0.46153846153846156,0.0,A dog sitting on a bed next to a pile of clothes.,2.135191716995905,22.88879158099735,2.0485524959949544,15.701385083004425,1.1734801179991337,2.9891947579963016,14,5184.87,996.02,630.02
25521,MiniCPM-v2.6-Q5_K,0.5333333332977779,0.19518001457623005,1.4310092683999854e-06,3.95308837437499e-09,0.14986115470166173,0.4149659863945578,0.277382226942423,0.1111111111111111,0.25000000000000006,0.0,"A dessert of banana and strawberry slices, figs, and other fruits on a chocolate wafer.",2.135191716995905,20.653489707998233,1.773516285000369,14.18753192800068,1.064577958000882,3.3213183359985123,21,5184.87,996.02,630.02
27065,MiniCPM-v2.6-Q5_K,0.8888888886913584,0.6666666665138892,3.989389869643291e-06,1.0142430671382665e-08,0.3368055016193138,0.5555555555555556,0.8899923684063438,0.1904761904761905,0.2857142857142857,0.0,"A toilet, sink, and shower in a white bathroom.",2.135191716995905,6.92138903200248,1.7606069410030614,4.746872171999712,1.0689988829981303,1.9545075770001858,13,5184.87,996.02,630.02
27975,MiniCPM-v2.6-Q5_K,0.6666666665777778,0.4879500364080449,0.3321078320279474,0.23505204103639382,0.3060283726005194,0.47918303220738423,0.6224018779715229,0.28571428571428575,0.4210526315789474,0.23529411764705882,A brown cow and a black cow walking down a street with cars and shops.,2.135191716995905,20.613668461999623,1.7606579580024118,14.129940478997014,1.0780977539980086,2.679546979998122,17,5184.87,996.02,630.02
30657,MiniCPM-v2.6-Q5_K,0.9166666665138891,0.8660254036368208,0.8434326651543615,0.8265168182308785,0.5148614017610031,0.9166666666666665,3.0905343239907794,0.48,0.7272727272727273,0.4444444444444445,A dog sitting in the driver's seat of a green truck.,2.135191716995905,20.74373919700156,1.763092446999508,14.193009848997463,1.065631935998681,2.1345221509982366,14,5184.87,996.02,630.02
31471,MiniCPM-v2.6-Q5_K,0.6363636363057852,0.5640760747639226,0.32820431247100174,4.584961736489703e-05,0.23624442370219847,0.480946123521682,0.840027628284099,0.24,0.6,0.0,A woman holds the reins of a cow with a calf.,2.135191716995905,20.454510828996717,1.7896340349980164,14.068150014994899,1.0595874309947249,1.9596044499994605,13,5184.87,996.02,630.02
32300,MiniCPM-v2.6-Q5_K,0.8749999997812503,0.6123724355372341,0.39685026288496356,5.9460355733271294e-05,0.38465955092067183,0.5446428571428571,1.1142826857554398,0.46153846153846156,0.6,0.2222222222222222,Two young boys play baseball in a field.,2.135191716995905,23.184577351996268,1.9632401170019875,15.610756978996505,1.1767933759983862,2.161926618995494,10,5184.87,996.02,630.02
32322,MiniCPM-v2.6-Q5_K,0.4374999999726563,0.2415229457542257,1.609148974235122e-06,4.231178541317022e-09,0.1579367056452901,0.2659883720930233,0.2384770751685949,0.19354838709677416,0.4,0.0,A refrigerator is tucked into a corner of a kitchen with a set of wooden cabinets.,2.135191716995905,6.800924003000546,1.7784055140000419,4.691510837998067,1.0676450960017974,2.816714276006678,18,5184.87,996.02,630.02
32724,MiniCPM-v2.6-Q5_K,0.7999999998400004,0.7302967431901053,0.5848035475185734,0.4111336168101766,0.4827576049200535,0.6802973977695167,1.46382719361632,0.42857142857142855,0.5454545454545454,0.4,A group of giraffes are running across a grassy plain.,2.135191716995905,6.8083505219983635,1.7650221760050044,4.72851352699945,1.0722721929996624,2.289455772996007,15,5184.87,996.02,630.02
33005,MiniCPM-v2.6-Q5_K,0.5515605639774822,0.3729230059054938,0.2734849491240028,4.358989964947794e-05,0.23556023460032405,0.5446428571428571,0.7069660112669879,0.19354838709677416,0.2857142857142857,0.0,A tennis player waits to return the ball.,2.135191716995905,22.637012844999845,2.00581517899991,15.542309327996918,1.1742592259979574,2.045705007003562,10,5184.87,996.02,630.02
33647,MiniCPM-v2.6-Q5_K,0.6249999998437503,0.29880715225622895,2.4596703663517755e-06,7.386099953835683e-09,0.17083440912981432,0.3267857142857143,0.0969332058437874,0.1111111111111111,0.23529411764705882,0.0,People enjoying the outdoors on a sunny day.,2.135191716995905,20.508224605000578,1.7595815780005069,14.192074213999149,1.064671061001718,1.517031888004567,10,5184.87,996.02,630.02
34749,MiniCPM-v2.6-Q5_K,0.5999999998800002,0.2581988896940871,2.0274006647612524e-06,5.873949093408464e-09,0.1604113110539846,0.3577712609970674,0.28347915307484317,0.10526315789473685,0.28571428571428575,0.0,A truck full of sacks is driving down a road.,2.135191716995905,20.71347867199802,1.7734530820016516,14.15775261100498,1.059460336000484,1.8091787390003446,12,5184.87,996.02,630.02
38029,MiniCPM-v2.6-Q5_K,0.7272727271404961,0.6030226890431458,0.4323328780825247,0.3170233137896791,0.3493961484461392,0.5169491525423728,1.9846872103243185,0.3225806451612903,0.5,0.1818181818181818,A float shaped like a red fire hydrant in a parade.,2.135191716995905,20.61665872399317,1.761424247000832,14.116850368998712,1.0598986459954176,2.1440753630013205,14,5184.87,996.02,630.02
38645,MiniCPM-v2.6-Q5_K,0.714285714234694,0.4688072309037214,0.2635941609801295,3.5921434200531924e-05,0.30976971843834944,0.45252225519287836,0.8537381410912877,0.33333333333333326,0.5454545454545454,0.25,"A wooden deck with a striped umbrella, a potted plant, and a lawn chair.",2.135191716995905,20.709397381004237,1.7629499329996179,14.155561076004233,1.090412596000533,2.8855961119988933,19,5184.87,996.02,630.02
41478,MiniCPM-v2.6-Q5_K,0.4999999999000002,0.23570226034706615,1.907857070517686e-06,5.612222323072491e-09,0.14201183431952663,0.4535315985130111,0.1063807336438008,0.07407407407407407,0.16666666666666666,0.0,A pile of spinach being cut on a cutting board.,2.135191716995905,20.524280760000693,1.7713553639987367,14.229638266995607,1.0656398900027853,1.8072552840021672,12,5184.87,996.02,630.02
42810,MiniCPM-v2.6-Q5_K,0.7777777776049386,0.5400617247435577,0.43679023226444086,0.3432945238995477,0.2659492188960212,0.5555555555555556,0.9777415988579281,0.14634146341463414,0.2666666666666667,0.0,A female tennis player about to serve the ball.,2.135191716995905,20.60068179800146,1.794621039996855,14.105974168000103,1.0602529889947618,1.6629326660040533,11,5184.87,996.02,630.02
46872,MiniCPM-v2.6-Q5_K,0.5333333332977779,0.19518001457623005,1.4310092683999854e-06,3.95308837437499e-09,0.17149107325372528,0.3490701001430615,0.21329064330636394,0.11764705882352941,0.26666666666666666,0.0,Two men work together to secure a large piece of equipment on a flatbed truck.,2.135191716995905,20.958733995998045,1.7601807989994995,14.203326142996957,1.0611908869977924,2.7184289539945894,18,5184.87,996.02,630.02
50531,MiniCPM-v2.6-Q5_K,0.4043537730069712,0.31321108576120654,0.24593613250049928,4.164373080478205e-05,0.21275038308052843,0.2798165137614679,0.26283518237971476,0.10526315789473685,0.21052631578947367,0.0,Two pans filled with donut muffins.,2.135191716995905,20.63031687700277,1.753598781004257,14.18241104399931,1.0613694059939007,1.51022383000236,10,5184.87,996.02,630.02
50655,MiniCPM-v2.6-Q5_K,0.3594631711499922,0.28418058893812126,2.2955001552791974e-06,7.220073180774299e-09,0.22951094871943567,0.2717149220489978,1.0416503163432387,0.09523809523809525,0.2857142857142857,0.0,A toilet in a bathroom.,2.135191716995905,20.529079146996082,1.799173981999047,14.16144051500305,1.0652084829998785,1.0632855130024836,7,5184.87,996.02,630.02
51324,MiniCPM-v2.6-Q5_K,0.999999999818182,0.8366600263781527,0.6775975710800867,0.528097221542688,0.4294752082955292,0.768503937007874,1.9909266700120243,0.19999999999999998,0.36363636363636365,0.16666666666666669,A woman sitting on a train while talking on her phone.,2.135191716995905,6.813608632997784,1.7579673189975438,4.721844545005297,1.0671584899973823,1.9551079540033243,13,5184.87,996.02,630.02
52412,MiniCPM-v2.6-Q5_K,0.6999999998600002,0.5577733509080639,0.42685972157198826,5.773502690627579e-05,0.2664333643232481,0.31881533101045295,0.9057764513841018,0.26666666666666666,0.36363636363636365,0.22222222222222224,Aerial view of a parking lot and a large building.,2.135191716995905,22.810460424996563,1.963643809001951,15.649883468002372,1.19780221900146,2.6598589470013394,13,5184.87,996.02,630.02
52637,MiniCPM-v2.6-Q5_K,0.8571428570816327,0.7703288864625035,0.6669717772603466,0.48193661233005103,0.37720889387522405,0.7271523178807948,1.6874075908906794,0.37837837837837834,0.4285714285714285,0.30769230769230765,A black dog on a lounge chair holding a yellow toy in its mouth.,2.135191716995905,20.9252654899974,1.7568115050016786,14.138416693996987,1.0617309480003314,2.523558380002214,16,5184.87,996.02,630.02
56302,MiniCPM-v2.6-Q5_K,0.23884377011164867,5.85045365006396e-09,1.830282338978762e-11,1.1000617045598687e-12,0.09586776859504133,0.2785388127853881,0.28443862774152023,0.08,0.2,0.0,A bus advertises for Newcastle Permanent.,2.135191716995905,20.49745945000177,1.7596532590032439,14.13498373600305,1.0654139980033506,1.3604568089940585,9,5184.87,996.02,630.02
57072,MiniCPM-v2.6-Q5_K,0.7058823528996541,0.46966821828537125,0.3086789594799613,3.807134866199407e-05,0.32582719729694687,0.43598121298754344,0.9653176209674753,0.3529411764705882,0.6,0.2,A long serrated knife with a black handle is on a wooden board next to sliced bread.,2.135191716995905,6.8225566080000135,1.7484457319951616,4.659803989998181,1.0612864950016956,3.1465913169959094,20,5184.87,996.02,630.02
57283,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.8451542545096824,0.7094917057937421,0.5169731538105413,0.22222222222222224,0.5791139240506329,1.1619283051189662,0.17142857142857143,0.26666666666666666,0.2222222222222222,A little girl eating a piece of food.,2.135191716995905,20.712761537994083,1.7807618410006398,14.265403035999043,1.0677901950039086,1.5128812910043052,10,5184.87,996.02,630.02
58001,MiniCPM-v2.6-Q5_K,0.5714285713877553,0.4193139346576645,0.3083016009580945,0.227187097787101,0.3004706356095369,0.5460358056265985,1.0079059792675935,0.17647058823529413,0.3333333333333333,0.0,A French Bulldog sleeps on a couch with a remote control under its head.,2.135191716995905,20.510846584998944,1.7559139700024389,14.160922763003327,1.0680319249950117,2.6144343150008353,17,5184.87,996.02,630.02
60449,MiniCPM-v2.6-Q5_K,0.9090909089256201,0.797724035068799,0.6564086248823298,0.5156626917220543,0.3843418713986823,0.5091819699499166,2.5036393487836897,0.29629629629629634,0.5,0.2857142857142857,A balcony overlooking a beach with a laptop on a table.,2.135191716995905,20.71647716699954,1.773868805001257,14.266689866999513,1.0655105019977782,2.0639075450017117,13,5184.87,996.02,630.02
60610,MiniCPM-v2.6-Q5_K,0.772184789568475,0.5404167775897939,0.4412484511732309,0.35091197732702883,0.40192687755977896,0.6216032608695653,0.9613881739328967,0.28571428571428575,0.4,0.2857142857142857,A silver double-decker bus on a busy street.,2.135191716995905,23.4624079829955,1.9906270279971068,15.620785355997214,1.165492025000276,2.4052440199957346,12,5184.87,996.02,630.02
60959,MiniCPM-v2.6-Q5_K,0.7430381995735735,0.5675047989581782,0.3822161214337029,5.898019930403657e-05,0.29936039476659515,0.6112224448897796,1.3269120064337732,0.1935483870967742,0.3076923076923077,0.0,Two zebras stand on a dirt path.,2.135191716995905,6.943077907999395,1.7708211970020784,4.7224233689994435,1.0701349979935912,1.5282859660001122,10,5184.87,996.02,630.02
63549,MiniCPM-v2.6-Q5_K,0.5999999998800002,0.516397779388174,0.40548013295225005,5.555238066802865e-05,0.2752574415573819,0.5,1.1700859603892868,0.25,0.4,0.0,A skier posing for a photo on a snowy mountain.,2.135191716995905,22.896378018995165,1.9826728209955036,15.662852541005122,1.1844392260027234,2.692660000997421,13,5184.87,996.02,630.02
63855,MiniCPM-v2.6-Q5_K,0.8888888886913584,0.5773502690573166,0.3624601242482373,5.307712169758682e-05,0.199248577883278,0.4911433172302737,0.8476220453305165,0.20689655172413793,0.4,0.2857142857142857,The open door of a blue and pink train.,2.135191716995905,20.64135109200288,1.7546654129982926,14.101884607996908,1.057208113001252,1.6752653940056916,11,5184.87,996.02,630.02
64116,MiniCPM-v2.6-Q5_K,0.49999999997222233,0.29704426287601454,1.7667460064728174e-06,4.3788268655941835e-09,0.25039261451804296,0.4149659863945578,0.27114115303322794,0.14634146341463414,0.23529411764705885,0.0,A farm with a flock of sheep grazing in a green field with a church in the background.,2.135191716995905,22.003912887994375,1.9873771970014786,15.550062824004272,1.1920119479982532,4.165774544002488,20,5184.87,996.02,630.02
65074,MiniCPM-v2.6-Q5_K,0.6666666665185187,0.40824829037030635,0.28768479126408814,4.463236136748592e-05,0.2358751547000571,0.5555555555555556,0.4285319762446643,0.07407407407407407,0.22222222222222224,0.0,A messy bed with a person sleeping in it.,2.135191716995905,20.52663496600144,1.7663067419998697,14.077361362004012,1.0643119430023944,1.6662460629959241,11,5184.87,996.02,630.02
65239,MiniCPM-v2.6-Q5_K,0.4374999999726563,0.29580398913587685,0.23207944166512104,0.17609282677894467,0.2280046119438308,0.505524861878453,0.2968752713333892,0.05882352941176471,0.12500000000000003,0.0,A brown goat with white fur on its back and belly is standing in the snow.,2.135191716995905,20.75401672699809,1.767315785997198,14.15622428899951,1.06117279099999,2.823070648999419,18,5184.87,996.02,630.02
66685,MiniCPM-v2.6-Q5_K,0.6191984996446447,0.5180586331363808,0.45316732106523283,6.701444468735927e-05,0.23050793561107377,0.48897795591182364,0.7732532802596817,0.16000000000000003,0.4,0.0,Surfboards lie on a beach with seaweed.,2.135191716995905,23.036458362999838,2.0080325770031777,15.564166632000706,1.206000131998735,2.482412163000845,12,5184.87,996.02,630.02
67569,MiniCPM-v2.6-Q5_K,0.8668778995025025,0.6129752411916727,0.40236907783279424,6.129752411701457e-05,0.36618701440055273,0.5700934579439253,0.6196973149412989,0.22222222222222218,0.3636363636363636,0.0,A small airplane sits behind a fence.,2.135191716995905,20.770287211998948,1.7484627300000284,14.065000451002561,1.081797804996313,1.3869400160037912,9,5184.87,996.02,630.02
67832,MiniCPM-v2.6-Q5_K,0.8888888886913584,0.5773502690573166,3.6246012424823747e-06,9.438595265894878e-09,0.3400128783273598,0.4006568144499179,1.0544431415622417,0.19354838709677416,0.5,0.0,"A plate with carrots, green beans, potatoes, and meat.",2.135191716995905,20.624537748000876,1.763382878001721,14.105446259993187,1.0625588660041103,2.2231120790020213,14,5184.87,996.02,630.02
67867,MiniCPM-v2.6-Q5_K,0.4666666666355556,0.2581988897293332,1.7244679590986396e-06,4.546697236652585e-09,0.20055767915464023,0.3319727891156462,0.3757656334760682,0.06060606060606061,0.16666666666666666,0.0,An orange lifeboat with the name Evergreen St on it is attached to a boat.,2.135191716995905,20.5070110509987,1.796856676999596,14.12941261800006,1.0558579340067809,2.8693802599955234,19,5184.87,996.02,630.02
68743,MiniCPM-v2.6-Q5_K,0.6666666665185187,0.40824829037030635,2.8768479126408824e-06,7.936880924121685e-09,0.17538803347887993,0.41709401709401706,0.3098459586451167,0.14285714285714285,0.30769230769230765,0.0,A baby wearing a bib and eating a donut.,2.135191716995905,23.016075600004115,2.047385038000357,15.491250118000607,1.1729922880040249,2.4171285849952255,12,5184.87,996.02,630.02
69577,MiniCPM-v2.6-Q5_K,0.692307692254438,0.33968311021616066,0.21890301361391043,3.200286100989332e-05,0.22449007694018258,0.4699537750385208,0.4155460844725105,0.1875,0.5,0.0,A table is set up with a variety of finger foods and snacks.,2.135191716995905,20.560877538999193,1.7641575590023422,14.135677320002287,1.0593898480001371,2.379932333002216,15,5184.87,996.02,630.02
70134,MiniCPM-v2.6-Q5_K,0.7272727272066117,0.38138503566183213,2.5282980088816922e-06,6.704226837447621e-09,0.2275841544219835,0.4803149606299213,0.6625658696517743,0.07142857142857144,0.14285714285714288,0.0,A man wearing a baseball uniform is standing on a field.,2.135191716995905,20.505124244002218,1.7747282039999845,14.125717777002137,1.0655821859982098,1.9932082319937763,13,5184.87,996.02,630.02
70589,MiniCPM-v2.6-Q5_K,0.7777777776049386,0.5400617247435577,3.46680637093004e-06,9.128709289493235e-09,0.15770851987040593,0.2946859903381642,0.3864957666787461,0.125,0.15384615384615385,0.0,A few electronic gadgets and a white clutch purse.,2.135191716995905,20.482071970000106,1.7695990259962855,14.192642153000634,1.062737930995354,1.6763285189954331,11,5184.87,996.02,630.02
72852,MiniCPM-v2.6-Q5_K,0.5698222021537606,0.3631918160063906,2.230954526496004e-06,5.662604394362829e-09,0.2365141584439766,0.4512946979038225,0.9208550864867671,0.25806451612903225,0.5454545454545454,0.0,"A bike leaning on a pole with a sign that says ""Pedestrian Zone"".",2.135191716995905,23.011071884000557,1.9145807399982004,15.701975215997663,1.2144090180008789,3.7038956169999437,18,5184.87,996.02,630.02
74256,MiniCPM-v2.6-Q5_K,0.5429024507129954,0.4672560333810984,0.3668935965653915,0.2826657746001208,0.3248177940118192,0.5828025477707006,2.241516730312585,0.25806451612903225,0.3333333333333333,0.0,Two women waiting for the train at a train station.,2.135191716995905,20.65925867700571,1.7683401920003234,14.202629043000343,1.0689666170001146,1.938465361999988,12,5184.87,996.02,630.02
75234,MiniCPM-v2.6-Q5_K,0.28650479671693785,0.23393018692902587,1.9865133093715335e-06,6.884169955693695e-09,0.24685770647148603,0.5754716981132075,0.8795016743573423,0.14285714285714288,0.19999999999999998,0.0,A man playing tennis.,2.135191716995905,20.45199237500492,1.824072506999073,14.204510304996802,1.0712311739989673,0.9074240120025934,6,5184.87,996.02,630.02
76547,MiniCPM-v2.6-Q5_K,0.7333333332844446,0.6055300707776881,0.483202704584941,0.40980949784854087,0.2799478697333685,0.5291201982651798,0.8721258061666868,0.25806451612903225,0.5714285714285715,0.0,A man sitting at a table with a laptop and a bicycle next to him.,2.135191716995905,20.681900420000602,1.7700196189980488,14.20774763100053,1.0590831779991277,2.5729496190033387,17,5184.87,996.02,630.02
77178,MiniCPM-v2.6-Q5_K,0.3636363636198348,4.161251892688744e-09,9.531019071546412e-12,4.620256680777022e-13,0.21487603305785125,0.21837708830548927,0.03495369944002768,0.26666666666666666,0.5,0.0,"This artifact appears to be an ancient ceramic set, possibly used for serving or drinking, with intricate designs painted on the pottery.",2.135191716995905,31.808707684002,1.778359078001813,23.798230385997158,1.08001503199921,3.971065936006198,26,5184.87,996.02,630.02
77891,MiniCPM-v2.6-Q5_K,0.5555555554938273,0.26352313831625473,2.148719982044067e-06,6.376715692927575e-09,0.1809328063171382,0.31282051282051276,0.1630348058024564,0.06896551724137931,0.15384615384615383,0.0,People look at and buy toys at a fair.,2.135191716995905,6.306465342997399,1.7654525629986892,4.686056935999659,1.0658801300014602,1.6926396959970589,11,5184.87,996.02,630.02
