image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,time
422918,MobileVLM-1.7B-F16,0.7692307691715977,0.620173672896349,0.4119912452826478,5.142401604576805e-05,0.3737268749318929,0.7124087591240876,1.942981517131154,0.24,0.5454545454545454,0.0,A woman is sitting on a couch with a laptop in her lap.,7.1544022650050465
434858,MobileVLM-1.7B-F16,0.6999999998600002,0.48304589144035537,0.3078191250093701,4.51801001705643e-05,0.24704253628256043,0.5,1.2815077090487657,0.23076923076923078,0.4444444444444445,0.2,A vase filled with flowers and a pile of pebbles.,6.530935754002712
460053,MobileVLM-1.7B-F16,0.6999999998600002,0.5577733509080639,0.42685972157198826,5.773502690627579e-05,0.30224785011303884,0.6376306620209059,1.2536979245200537,0.2105263157894737,0.5714285714285715,0.0,A person is sitting on a toilet in a bathroom.,6.551326273998711
461774,MobileVLM-1.7B-F16,0.6666666665185187,0.40824829037030635,0.28768479126408814,4.463236136748592e-05,0.2323013553907966,0.4756335282651072,0.8582552864964768,0.07407407407407407,0.2222222222222222,0.0,A group of zebras standing together in a field.,6.910418203005975
461953,MobileVLM-1.7B-F16,0.6441233938804958,0.4016815091130278,2.894475287212757e-06,8.21563908155714e-09,0.2623032678816666,0.48897795591182364,0.8640410594045924,0.4166666666666667,0.5,0.33333333333333337,Two hot dogs on a paper plate.,6.487986059000832
500473,MobileVLM-1.7B-F16,0.6666666666111113,0.49236596387443554,0.36464367169524575,0.270919885441463,0.27548940408205236,0.43821839080459773,0.5591203934052305,0.16216216216216217,0.23529411764705882,0.0,A woman is standing in front of a large display of vegetables.,10.418162622001546
517687,MobileVLM-1.7B-F16,0.4285714285102042,0.40599897141145996,0.38016856538197863,0.34987611485788755,0.3086020839851827,0.4680306905370844,1.170560550534144,0.26666666666666666,0.5454545454545454,0.18181818181818182,A Nokia phone and a Blackberry phone sit side by side on a table.,8.326387911001802
24755,MobileVLM-1.7B-Q5_K,0.7777777776049386,0.6236095643194133,0.4807498566549901,6.55996556926105e-05,0.2393224570237304,0.5893719806763285,1.279161477641387,0.14814814814814814,0.28571428571428575,0.0,A group of people skiing down a snowy hill.,5.978342738999345
92526,MobileVLM-1.7B-Q5_K,0.9230769230059173,0.5547001961807821,3.0355774495707063e-06,7.272454092361684e-09,0.3811701745656071,0.5457798985982703,1.0595469849073518,0.1875,0.4615384615384615,0.0,A giraffe is standing next to a tree and eating leaves from it.,6.1862130320005235
106335,MobileVLM-1.7B-Q5_K,0.5999999998800002,0.516397779388174,0.32182979480030366,4.671379776255505e-05,0.20778995314868892,0.4,0.9318884021671519,0.2352941176470588,0.42857142857142855,0.2,A car is driving down a street in a city.,6.29862296400097
119232,MobileVLM-1.7B-Q5_K,0.5882352940830451,0.4696682182853713,0.4189418027422962,0.3201406061374511,0.3395699224900117,0.5611038107752957,0.7523085340593684,0.2222222222222222,0.36363636363636365,0.0,"A silver fighter jet is flying in the air, with a large black object on the wing.",6.8993395139987115
150365,MobileVLM-1.7B-Q5_K,0.636363636247934,0.35675303393985225,2.418230050045727e-06,6.48411507011597e-09,0.2660458083042958,0.5763779527559055,0.6859172663285618,0.13793103448275862,0.36363636363636365,0.0,A giraffe is standing in the middle of a grassy field.,6.205104957996809
156740,MobileVLM-1.7B-Q5_K,0.7777777776913581,0.3118047821943517,2.403749283542035e-06,6.936319082866856e-09,0.12241340985121661,0.41709401709401706,0.3345124672732437,0.1875,0.3529411764705882,0.0,A display of breads and pastries in a store.,6.001302860000578
158005,MobileVLM-1.7B-Q5_K,0.6666666666222223,0.37796447298312974,2.2232392575468417e-06,5.501034141770606e-09,0.1938113896359928,0.5707602339181287,0.17687423296093352,0.11320754716981131,0.2608695652173913,0.0,"A table with a bowl of food, a cup, a spoon, and a wine glass.",6.436519727001723
175102,MobileVLM-1.7B-Q5_K,0.6086956521474481,0.47047196887604464,0.3480455356342001,0.25481620919458803,0.3241065086027588,0.5025746652935119,0.14324746460715193,0.15,0.3157894736842105,0.0,A man is sitting at a table with a plate of food in front of him. He is eating a doughnut and smiling.,6.752265522001835
184590,MobileVLM-1.7B-Q5_K,0.4999999999000002,0.33333333326481496,2.403749283336e-06,6.674094717574906e-09,0.3510551799539619,0.4535315985130111,1.1981111807936535,0.21428571428571425,0.6,0.0,"A box filled with various vegetables, including carrots and broccoli.",6.495482808000816
331627,MobileVLM-1.7B-Q5_K,0.26190476189852613,0.11303027047441294,6.83559800121601e-07,1.6916722834125866e-09,0.18022324481799637,0.2399685287175452,8.125240653997636e-06,0.1951219512195122,0.39999999999999997,0.11764705882352942,"A man and a woman are standing next to each other, both wearing ties. The man is holding a tie in his hand, and the woman is looking at him. They are both wearing suits, and there are cars in the background.",8.14091570799792
370209,MobileVLM-1.7B-Q5_K,0.40624999998730477,0.2804086879058332,0.13787553963788365,1.7338675531051076e-05,0.29118469442426304,0.4080267558528428,0.006454148065493102,0.12244897959183673,0.3157894736842105,0.0,"A man is cooking in a kitchen, and he is holding a spoon in his hand. The kitchen counter is filled with various items, including a bowl, a bottle, and a cup.",7.28585543599911
393089,MobileVLM-1.7B-Q5_K,0.34482758619500603,0.24814583348402305,0.16584157063820354,0.11508711800012088,0.2717702312702719,0.3871260199456029,0.00839796387371091,0.3243243243243243,0.6250000000000001,0.10526315789473685,A boy is sitting at a table with a plate of food and a fork. He is looking at a plate of food with eggs and tomatoes on it.,7.074566057002812
421169,MobileVLM-1.7B-Q5_K,0.6999999998600002,0.3944053187922357,2.689047742804065e-06,7.259795289559491e-09,0.3379557470342985,0.6376306620209059,0.8585741246346303,0.22222222222222218,0.3636363636363636,0.0,A large airplane is taking off from an airport runway.,5.957364535999659
422918,MobileVLM-1.7B-Q5_K,0.7692307691715977,0.620173672896349,0.4119912452826478,5.142401604576805e-05,0.3737268749318929,0.7124087591240876,1.942981517131154,0.24,0.5454545454545454,0.0,A woman is sitting on a couch with a laptop in her lap.,6.123945517996617
434858,MobileVLM-1.7B-Q5_K,0.6999999998600002,0.48304589144035537,0.3078191250093701,4.51801001705643e-05,0.24704253628256043,0.5,1.2815077090487657,0.23076923076923078,0.4444444444444445,0.2,A vase filled with flowers and a pile of leaves.,5.892148699997051
460053,MobileVLM-1.7B-Q5_K,0.38095238093424044,0.23904572185521109,0.14434534519045383,2.0217803036299014e-05,0.2083340922836573,0.35924617196702,0.050930661488538635,0.09523809523809522,0.25,0.0,A man is sitting on a toilet in a bathroom while another man is sitting on a toilet in another room.,6.365768097006367
461774,MobileVLM-1.7B-Q5_K,0.7499999998125003,0.46291004976641537,0.3293168779153118,5.169731538105413e-05,0.23883483101116276,0.5,1.0000461066551698,0.14814814814814814,0.4444444444444444,0.0,A group of zebras standing in a field.,6.740718989000015
461953,MobileVLM-1.7B-Q5_K,0.4999999999000002,0.23570226034706615,1.907857070517686e-06,5.612222323072491e-09,0.17992083420487312,0.31881533101045295,0.40153122548046544,0.15384615384615383,0.2222222222222222,0.0,A close-up of two hot dogs with mustard on them.,6.127091941001709
500473,MobileVLM-1.7B-Q5_K,0.4999999999687501,0.3651483716465283,0.2670629029918754,0.19564751496565516,0.25748356067799666,0.3831658291457286,0.30546909507164594,0.14634146341463417,0.21052631578947367,0.0,"A woman is standing in front of a large display of vegetables, including broccoli and carrots.",6.820330982998712
517687,MobileVLM-1.7B-Q5_K,0.21428571425510212,0.1283881477345801,1.1116196286878442e-06,3.3428661210543593e-09,0.1236158446108328,0.2340153452685422,0.03843179102519543,0.07692307692307693,0.2222222222222222,0.0,A black and white Nokia phone is placed next to a white Nokia phone.,6.217073389001598
24755,MobileVLM-1.7B-Q2_K,0.4999999999000002,0.33333333326481496,2.403749283336e-06,6.674094717574906e-09,0.17829788372499647,0.28328173374613,0.31593061983148485,0.15384615384615385,0.28571428571428575,0.0,The man in the middle is skiing down the hill.,5.029369900999882
92526,MobileVLM-1.7B-Q2_K,0.8668778995025025,0.791347633590941,0.6880414447805617,0.5154486829392567,0.4218183522166957,0.8356164383561644,1.8655015341697583,0.2666666666666667,0.33333333333333337,0.25,A giraffe eating leaves from a tree.,4.963840933000029
106335,MobileVLM-1.7B-Q2_K,0.4294155959203306,7.333667449130742e-09,2.0069170737182577e-11,1.1100972798838728e-12,0.1564238765802374,0.24448897795591182,0.27797792174247643,0.125,0.3076923076923077,0.0,A car is driving on the street.,4.850480372995662
119232,MobileVLM-1.7B-Q2_K,0.5971094252791215,0.4136895448977815,0.31297387752808453,5.201870632366134e-05,0.23924815319399934,0.3588235294117647,1.014475408605073,0.2,0.22222222222222224,0.0,The plane is a fighter jet.,4.893825478000508
150365,MobileVLM-1.7B-Q2_K,0.7165313103349458,0.7165313103230035,0.7165313103070807,0.7165313102841915,0.37066195451301215,0.7176470588235294,1.5791450311740776,0.29629629629629634,0.5454545454545454,0.25,A giraffe standing in a field.,4.759895912997308
156740,MobileVLM-1.7B-Q2_K,9.118819637307602e-19,2.883623964058067e-14,9.118819643386826e-13,5.127889122861252e-12,0.0,0.0,0.0,0.0,0.0,0.0,USER,4.928244479000568
